year,quarter,keyword,avg_finbert_negative,avg_vader_negative,count,avg_gpt_negative
2019,Q2,loss ratios,0.2046666519653197,0.09659999999999999,20,0.20652032287224478
2019,Q2,market volatility,0.0027703469890844614,0.036333333333333336,3,0.3097536563873291
2019,Q2,portfolio risk,8.837802489836122e-09,0.093,1,0.0
2019,Q2,premium increases,0.00044690161920458874,0.0258,5,0.0
2019,Q2,rate increases,0.0539336713683858,0.03828735632183908,87,0.021148324012756348
2019,Q2,reinsurance,0.13794516639835994,0.04177941176470588,204,0.09959403280891589
2019,Q2,risk modeling,2.0613972750993526e-09,0.071,1,0.0
2019,Q2,underwriting losses,0.49993441012338724,0.09649999999999995,2,0.4827382862567902
2019,Q2,wildfire,0.00014497948359346358,0.1005,2,0.14194295406341553
2019,Q3,capital adequacy,6.54840050628991e-07,0.0,1,0.0
2019,Q3,catastrophe,0.26983648132418303,0.20041044776119404,134,0.29053245906172126
2019,Q3,drought,0.2803809493780136,0.0,2,0.2871497869491577
2019,Q3,earthquake,0.04654639533951389,0.0,3,0.2886035740375519
2019,Q3,flood,0.33684495659545066,0.06520000000000001,10,0.3906744122505188
2019,Q3,hurricane,0.4925911277029671,0.07494444444444442,18,0.4890524101884742
2019,Q3,insured losses,0.0030201359186321,0.124,1,0.5994428992271423
2019,Q3,loss ratios,0.15301069578073417,0.18236842105263157,19,0.22062562157710394
2019,Q3,market volatility,5.151073789733117e-09,0.0,1,0.0
2019,Q3,natural disasters,0.9999819993972778,0.132,1,0.0
2019,Q3,premium increases,9.787545594484703e-05,0.065,3,0.0
2019,Q3,rate increases,0.039311352296591655,0.0342087912087912,91,0.0
2019,Q3,reinsurance,0.12311062520177259,0.044039548022598865,177,0.12015304994692497
2019,Q3,underwriting losses,0.5736313660939535,0.11533333333333333,3,0.7158386707305908
2019,Q3,wildfire,0.3968222313485315,0.08764705882352941,17,0.15639793643584618
2019,Q4,business interruption,0.6599504386928553,0.20083333333333334,6,0.39070343119757517
2019,Q4,capital adequacy,0.0003612601281304004,0.0,4,0.0
2019,Q4,capital markets,0.41952678051579256,0.08542857142857141,7,0.02102361426633947
2019,Q4,carbon footprint,0.0001618028327357,0.0,1,0.0
2019,Q4,catastrophe,0.23304781204736974,0.20875460122699388,163,0.20654150688579317
2019,Q4,climate change,4.9613468339278675e-05,0.0,3,0.0
2019,Q4,drought,0.6372215896844863,0.08449999999999995,2,0.7895646095275879
2019,Q4,earthquake,2.517533403079142e-06,0.0,1,0.0
2019,Q4,flood,0.4493067708681337,0.20049999999999996,2,0.2431772748629252
2019,Q4,hurricane,0.29181287959529345,0.03584615384615385,26,0.3192161238193512
2019,Q4,insured losses,0.0225127725861966,0.437,2,0.0
2019,Q4,loss ratios,0.17604552161375966,0.17137499999999997,24,0.1659429892897606
2019,Q4,market volatility,0.2862077963511922,0.075,2,0.4626139402389526
2019,Q4,natural disasters,0.9512516856193542,0.191,1,0.0
2019,Q4,rate increases,0.08654118327306246,0.03765811965811965,117,0.0553344555986606
2019,Q4,reinsurance,0.15574897550230302,0.04872444444444444,225,0.1151703494299349
2019,Q4,underwriting losses,0.9999996423721313,0.33699999999999997,2,0.8971402049064636
2019,Q4,wildfire,0.443162681767717,0.1158333333333333,6,0.4969959457715352
2020,FY,business interruption,0.3729728412096544,0.2285,6,
2020,FY,earthquake,0.1220559179782867,0.0,1,
2020,FY,hurricane,0.7939029633998871,0.0,2,
2020,Q1,business interruption,0.224165555080373,0.17621487603305785,121,0.1269131362438202
2020,Q1,capital adequacy,0.000824412707508743,0.0,3,0.0
2020,Q1,capital markets,0.2727199474702703,0.05590909090909091,11,0.02383724554085437
2020,Q1,catastrophe,0.24490809277822806,0.21752173913043477,115,0.24648624236189473
2020,Q1,claims reserves,0.0001473571610404,0.13,1,0.8435872793197632
2020,Q1,climate change,0.9964170455932616,0.217,1,0.9442667365074158
2020,Q1,disaster recovery,2.4355536879738796e-05,0.186,1,0.0
2020,Q1,earthquake,0.7966417102143168,0.09775,8,0.32918907964930816
2020,Q1,financial exposure,0.0015886181499809,0.0,1,0.0
2020,Q1,flood,0.2268959581851959,0.091,1,0.6244632999102274
2020,Q1,hurricane,0.4691912832807844,0.05139999999999999,20,0.1684759539716384
2020,Q1,loss ratios,0.11224123848508413,0.14353846153846153,13,0.09420309747968401
2020,Q1,market volatility,0.32777668149010164,0.021655172413793097,29,0.10560714453458786
2020,Q1,natural disasters,0.018915731459856,0.14,1,0.0
2020,Q1,policy cancellations,0.0025667232112027336,0.021,3,0.0
2020,Q1,portfolio risk,0.0024396085646003,0.1939999999999999,1,0.0
2020,Q1,premium increases,0.0075113698840141,0.144,1,0.0
2020,Q1,rate increases,0.13268463536672764,0.043644444444444444,45,0.038210180340981
2020,Q1,reinsurance,0.1088240179403213,0.050055555555555555,234,0.07645728180705498
2020,Q1,risk assessment,8.430045454588253e-06,0.087,1,0.0
2020,Q1,stress testing,0.20224654535570602,0.21339999999999995,10,0.0
2020,Q1,supply chain disruption,0.2368024289608001,0.107,1,0.0
2020,Q1,underwriting losses,2.0139303558153188e-08,0.124,1,0.0
2020,Q1,wildfire,0.19482433858982923,0.07742857142857143,7,0.32879459857940674
2020,Q2,business interruption,0.3234090668500088,0.18677551020408162,49,0.1631964609540742
2020,Q2,capital adequacy,3.598784985570091e-07,0.0,1,0.0
2020,Q2,capital markets,0.10000893834868449,0.0132,10,0.0064811494252453115
2020,Q2,carbon footprint,4.120101948501542e-06,0.0,1,0.0
2020,Q2,catastrophe,0.3227210190581699,0.22279432624113474,141,0.30093027188165766
2020,Q2,claims reserves,0.9300975799560548,0.171,1,0.970571756362915
2020,Q2,climate change,0.9904175400733948,0.061,1,0.0
2020,Q2,earthquake,0.20912424287816972,0.0444,5,0.38983695954084396
2020,Q2,flood,0.2675909655463329,0.142,2,0.5397311250368754
2020,Q2,hurricane,0.32233015168943285,0.047799999999999995,15,0.298171219371614
2020,Q2,insured losses,0.0002263989736093,0.213,1,0.0
2020,Q2,loss ratios,0.2567337765827816,0.11846153846153847,13,0.28703879515329994
2020,Q2,market exposure,0.9999998807907104,0.13,1,0.9302411675453186
2020,Q2,market volatility,0.46543502132947695,0.11539999999999999,5,0.3999671737353007
2020,Q2,policy cancellations,0.49995035706033786,0.078,2,0.3123748302459717
2020,Q2,rate increases,0.07369542836962628,0.03710989010989011,91,0.030780821442604064
2020,Q2,reinsurance,0.1480230929583667,0.04360804020100502,199,0.1113679285784413
2020,Q2,risk assessment,0.4998566908716384,0.0785,2,0.4609564542770386
2020,Q2,stress testing,6.635867066506763e-06,0.085,1,0.0
2020,Q2,underwriting losses,0.8130533814430236,0.16939999999999997,5,0.7567611336708069
2020,Q2,wildfire,0.4850098131573759,0.07075,4,0.13710570335388184
2020,Q3,business interruption,0.356065005288467,0.1563611111111111,36,0.23307236417745933
2020,Q3,capital adequacy,0.0009251905013911697,0.0,2,0.0
2020,Q3,capital markets,0.0006075100642521711,0.011000000000000001,6,0.01012080987294515
2020,Q3,catastrophe,0.35160163332842415,0.19282098765432099,162,0.2536543878641995
2020,Q3,climate change,0.3389140488385844,0.08133333333333333,3,0.15426217019557953
2020,Q3,earthquake,0.6465746061876416,0.1085,4,0.37982170780499774
2020,Q3,extreme weather,0.0142613891512155,0.099,1,0.0
2020,Q3,flood,6.042462700861506e-05,0.083,1,0.0
2020,Q3,hurricane,0.5061072308986668,0.051,24,0.4812444947336031
2020,Q3,insured losses,0.8409519195556641,0.063,1,0.8553870320320129
2020,Q3,loss ratios,0.15119161402868328,0.13330769230769232,13,0.11133968432744344
2020,Q3,market exposure,0.9998308420181274,0.196,1,0.0
2020,Q3,market volatility,0.40398815761873264,0.046,5,0.18425053358078
2020,Q3,natural disasters,8.372238369247499e-08,0.098,1,0.0
2020,Q3,policy cancellations,0.999941647052765,0.0405,2,0.9112979173660278
2020,Q3,premium increases,6.596902721867082e-07,0.0,1,0.0
2020,Q3,rate increases,0.06484324812990543,0.04006060606060606,99,0.038009325756090825
2020,Q3,reinsurance,0.12970482012492143,0.04577058823529411,170,0.14321967918578893
2020,Q3,underwriting losses,0.7168103866279125,0.14825,4,0.7932133277257284
2020,Q3,wildfire,0.38002331883982615,0.0778695652173913,23,0.42567284470019134
2020,Q4,business interruption,0.2018230717590629,0.17,24,0.1756144124886085
2020,Q4,capital markets,0.0003177038103859044,0.031166666666666665,6,0.0
2020,Q4,catastrophe,0.28532096383310995,0.20484297520661154,121,0.2517530834302306
2020,Q4,climate change,0.25573793314397336,0.05719999999999999,5,0.1815057396888733
2020,Q4,climate risk,0.0001424066576873,0.259,1,0.0
2020,Q4,drought,0.9537226557731628,0.0,1,0.0
2020,Q4,earthquake,0.3074619212148946,0.0535,4,0.3237002372741699
2020,Q4,economic losses,0.0108922841027379,0.181,1,0.0
2020,Q4,flood,0.4055645134455214,0.0,3,0.2829358180363973
2020,Q4,hurricane,0.6706527164531186,0.04,17,0.40812952472613406
2020,Q4,loss ratios,0.18073179708949147,0.10657142857142857,21,0.10052433490753174
2020,Q4,market volatility,0.24116254761065645,0.071375,8,0.23195667564868927
2020,Q4,rate increases,0.028580430857132723,0.03598795180722891,83,0.022125916017426386
2020,Q4,reinsurance,0.13329112685921798,0.035715,200,0.11405083606950939
2020,Q4,wildfire,0.25017247178706636,0.0695,8,0.08358169198036194
2021,FY,business interruption,0.0292536504566669,0.098,1,
2021,FY,carbon footprint,0.0008024188891510748,0.0,2,
2021,FY,catastrophe,0.0028197311330586,0.0,1,
2021,FY,climate change,0.2932010095276902,0.08657142857142856,7,
2021,FY,earthquake,0.0050912373699247,0.2739999999999999,1,
2021,FY,financial risk,0.2313016802072525,0.155,1,
2021,FY,flood,0.0025994968600571,0.0,1,
2021,FY,reinsurance,7.315435505006462e-05,0.0,1,
2021,FY,sustainability risks,4.1511182047315736e-08,0.109,1,
2021,Q1,business interruption,0.2710029130389983,0.1769375,16,0.19630875852372912
2021,Q1,capital markets,0.0007329938563074051,0.0,4,0.007906502638107691
2021,Q1,carbon emissions,2.8414126518327976e-06,0.083,1,0.0
2021,Q1,carbon footprint,6.810169139725987e-08,0.0,1,0.0
2021,Q1,catastrophe,0.31061967791026296,0.20531730769230766,104,0.2801440414392723
2021,Q1,climate change,0.46894189772513073,0.17474999999999996,4,0.38219404220581055
2021,Q1,earthquake,0.4163155464275194,0.011666666666666667,3,0.4298454225063324
2021,Q1,flood,0.15142139386079492,0.012333333333333333,3,0.0
2021,Q1,hurricane,0.8442400991916656,0.03325,4,0.242114394903183
2021,Q1,loss ratios,0.10328950831049837,0.152,16,0.1012889489531517
2021,Q1,market exposure,2.1075869938158576e-09,0.0,1,0.0
2021,Q1,market volatility,0.0008530077757313,0.1009999999999999,1,0.0
2021,Q1,natural disasters,0.09727698293451857,0.14499999999999996,4,0.0
2021,Q1,rate increases,0.14375377940075332,0.03184848484848484,99,0.054539674295569364
2021,Q1,reinsurance,0.16795309902413402,0.0372,160,0.13741845641303901
2021,Q1,scenario analysis,8.266646909760311e-05,0.0,1,0.0
2021,Q1,underwriting losses,0.9999891519546508,0.113,1,0.9659808874130248
2021,Q1,wildfire,0.5077245933935046,0.0415,2,0.1936915159225464
2021,Q2,business interruption,0.0108334527467377,0.21680000000000002,5,0.15897338589032492
2021,Q2,capital markets,0.0029242899115160823,0.0246,5,0.0
2021,Q2,carbon footprint,1.1849868997160229e-07,0.0,1,0.0
2021,Q2,catastrophe,0.3526353822111127,0.21201020408163262,98,0.285809495232322
2021,Q2,climate change,0.16720222233510637,0.03499999999999999,12,0.036237142980098724
2021,Q2,drought,0.3378666994613013,0.052,3,0.3192589084307353
2021,Q2,earthquake,0.08388944138570764,0.0,3,0.31970487038294476
2021,Q2,extreme weather,0.5379034280776978,0.06649999999999995,2,0.1449485719203949
2021,Q2,flood,0.3081478215085967,0.05522727272727272,22,0.10684640492711749
2021,Q2,hurricane,0.27440972608837905,0.023083333333333334,12,0.1600000113248825
2021,Q2,loss ratios,0.0879420900225058,0.1545238095238095,21,0.09880113872614774
2021,Q2,premium increases,0.013352640898204524,0.0,3,0.0
2021,Q2,rate increases,0.058507375847784725,0.035307692307692304,104,0.03365457030100243
2021,Q2,reinsurance,0.06728982338160396,0.04011111111111111,144,0.07299371697801224
2021,Q2,risk assessment,0.0323960036039352,0.103,1,0.0
2021,Q2,wildfire,0.006172233179919784,0.02233333333333333,9,0.0
2021,Q3,business interruption,0.0005795318866148,0.14,1,0.0
2021,Q3,capital adequacy,1.7333964933641255e-05,0.0,1,0.0
2021,Q3,capital markets,1.754880941007286e-06,0.0,1,0.0
2021,Q3,carbon emissions,0.0057730353437364,0.0,1,0.0
2021,Q3,catastrophe,0.3383581665142109,0.19079577464788733,142,0.2754091665540871
2021,Q3,climate adaptation,0.0002534874947741,0.071,1,0.0
2021,Q3,climate change,0.2633274715709236,0.03982352941176471,17,0.20277881026268005
2021,Q3,earthquake,0.48413729448020604,0.08499999999999996,4,0.11932928562164306
2021,Q3,flood,0.32612617160294016,0.0691875,16,0.28049750937971957
2021,Q3,hurricane,0.6084866266289203,0.06972727272727272,55,0.40918068673418856
2021,Q3,insured losses,0.4623274919576943,0.2,2,0.2375706732273102
2021,Q3,loss ratios,0.16619640709836647,0.19644444444444442,9,0.20703549895967757
2021,Q3,market volatility,0.0002734696900006,0.074,1,0.8843903541564941
2021,Q3,premium increases,2.807928556336492e-09,0.0,1,0.0
2021,Q3,rate increases,0.08801354180310259,0.040669565217391304,115,0.0737461309607436
2021,Q3,reinsurance,0.13178619511963838,0.0388473282442748,131,0.11465086808075776
2021,Q3,sea level rise,0.000132141780341,0.08,1,0.0
2021,Q3,supply chain disruption,0.7333758488297463,0.1648,5,0.35265592734018963
2021,Q3,underwriting losses,0.9999560117721558,0.228,1,0.9168445467948914
2021,Q3,wildfire,0.14172713313094693,0.05,9,0.170957350730896
2021,Q4,business interruption,0.9999015331268308,0.128,1,0.8597868084907532
2021,Q4,capital markets,0.05004855767074304,0.0,6,0.0
2021,Q4,carbon footprint,4.9141663112095566e-06,0.0,1,0.0
2021,Q4,catastrophe,0.22609682556714225,0.204825,120,0.23197063512918425
2021,Q4,climate change,0.33768874122761183,0.0641,10,0.0
2021,Q4,drought,0.9985637664794922,0.1255,2,0.9525417983531952
2021,Q4,extreme weather,1.7626676708459854e-05,0.0,1,0.0
2021,Q4,flood,0.3643733636312894,0.10914285714285712,7,0.3206706643104553
2021,Q4,hurricane,0.28618990745665734,0.09999999999999999,7,0.4642114109463162
2021,Q4,insured losses,2.397944740550884e-07,0.084,1,0.0
2021,Q4,loss ratios,0.08357073694986408,0.15399999999999997,21,0.10042478561401368
2021,Q4,natural disasters,3.3759386042220285e-07,0.255,1,0.0
2021,Q4,rate increases,0.08112791858120551,0.04030327868852459,122,0.034914019957993384
2021,Q4,reinsurance,0.11125840133869319,0.04535204081632653,196,0.08844307509641494
2021,Q4,risk assessment,0.029550243008998202,0.17049999999999996,2,0.0
2021,Q4,supply chain disruption,0.9818567484617233,0.1835,4,0.46342015266418457
2021,Q4,underwriting losses,3.5545144783100106e-05,0.079,1,0.0
2021,Q4,wildfire,0.49999644852493924,0.0,2,0.28038763999938965
2022,FY,capital markets,9.811311656449109e-07,0.0,1,
2022,FY,carbon footprint,0.0001870153937488,0.0,1,
2022,FY,catastrophe,0.5179634876549244,0.34700000000000003,2,
2022,FY,climate change,0.4028277638895815,0.041600000000000005,5,
2022,FY,climate risk,0.12765210066843427,0.145125,8,
2022,FY,financial risk,0.25322183378739277,0.147,3,
2022,FY,flood,0.0036889356561005,0.132,1,
2022,FY,hurricane,0.0003531129623297,0.054,1,
2022,FY,reinsurance,5.123579467181116e-05,0.0,1,
2022,FY,wildfire,0.7636806964874268,0.0,1,
2022,Q1,capital markets,3.2040322999193905e-07,0.0,5,0.0
2022,Q1,catastrophe,0.339887249752492,0.21939080459770113,87,0.2968443426820967
2022,Q1,climate adaptation,0.0001137615763582,0.0,1,0.0
2022,Q1,climate change,0.2756323797199229,0.0605,4,0.3791111707687378
2022,Q1,climate risk,0.000151145766722,0.102,1,0.0
2022,Q1,drought,0.7991101819440487,0.08759999999999997,5,0.496832811832428
2022,Q1,earthquake,0.3341620381688699,0.0345,4,0.13659656047821045
2022,Q1,economic losses,0.0105927381664514,0.215,1,0.9633491039276124
2022,Q1,extreme weather,0.0015005888417363,0.0,1,0.0
2022,Q1,financial exposure,3.826445026788861e-05,0.0,1,0.0
2022,Q1,flood,0.7497669510776176,0.07050000000000001,4,0.5101079278522067
2022,Q1,hurricane,0.29010401440293027,0.037714285714285714,7,0.1937005470196406
2022,Q1,insured losses,0.9566082954406738,0.107,1,0.3211163679758708
2022,Q1,loss ratios,0.1094716440616685,0.16674999999999998,12,0.155219989163535
2022,Q1,market volatility,0.18223616670588677,0.04554545454545455,11,0.1611426224311193
2022,Q1,natural disasters,0.9376574754714966,0.151,1,0.0
2022,Q1,portfolio risk,0.0024537134449929,0.096,1,0.0
2022,Q1,premium increases,0.00020004196305003583,0.018333333333333333,3,0.0
2022,Q1,rate increases,0.05862316611821551,0.030396226415094336,106,0.030236915818282535
2022,Q1,reinsurance,0.15688430273657916,0.05558450704225351,142,0.12700693155157156
2022,Q1,risk assessment,8.838169378577733e-06,0.146,1,0.0
2022,Q1,stress testing,6.093169304222101e-06,0.109,1,0.0
2022,Q1,supply chain disruption,0.5605463863078816,0.12,3,0.5816114991903304
2022,Q1,wildfire,0.4062118895981257,0.0,2,0.19209933280944824
2022,Q2,business interruption,0.2010128200054168,0.275,1,0.30824480454126996
2022,Q2,capital markets,0.5379850516761584,0.0,4,0.033963947516420616
2022,Q2,catastrophe,0.3143725988047131,0.19123076923076923,117,0.2949801801649992
2022,Q2,claims reserves,0.9992250204086304,0.2689999999999999,1,0.6315376162528992
2022,Q2,climate change,6.0354566812748096e-05,0.0,1,0.0
2022,Q2,drought,0.431155629755049,0.03957142857142858,7,0.31407271325588226
2022,Q2,earthquake,0.3318493664264679,0.0,1,0.0
2022,Q2,flood,0.4997701176271221,0.172,2,0.7046824395656586
2022,Q2,hurricane,0.1702330761462968,0.05855555555555555,9,0.07060345736416904
2022,Q2,loss ratios,0.0009507887740384975,0.12449999999999999,10,0.0
2022,Q2,market volatility,0.13377636979528323,0.0262,10,0.0885900855064392
2022,Q2,natural disasters,0.8158321380615234,0.156,1,0.6980507373809814
2022,Q2,portfolio risk,0.0061255870386958,0.149,1,0.0
2022,Q2,premium increases,0.0010011879201101475,0.042,2,0.0
2022,Q2,rate increases,0.10201494828319237,0.02900934579439252,107,0.03765156652246203
2022,Q2,reinsurance,0.17684838816080636,0.04808571428571428,140,0.145195126698162
2022,Q2,scenario analysis,2.550001045165117e-05,0.0,1,0.0
2022,Q2,stress testing,0.0043555786833167,0.149,1,0.0
2022,Q2,supply chain disruption,0.6707288079778664,0.13899999999999998,4,0.48351238667964935
2022,Q2,wildfire,0.48116240729776993,0.065,4,0.1623098850250244
2022,Q3,business interruption,0.333547735819593,0.1283333333333333,3,0.0
2022,Q3,capital adequacy,0.0001542141053504995,0.0,2,0.0
2022,Q3,capital markets,0.3749895916783949,0.05687499999999999,8,0.029353748227274695
2022,Q3,catastrophe,0.3408708482688031,0.19024375,160,0.33436127153435197
2022,Q3,climate change,0.36241091570506484,0.06266666666666666,6,0.11981119428362165
2022,Q3,drought,3.2851954046009275e-08,0.089,1,0.4767065793275833
2022,Q3,earthquake,0.004400901894162666,0.0,3,0.0
2022,Q3,flood,0.21799972186727243,0.04533333333333334,6,0.1679508368174235
2022,Q3,hurricane,0.4660342611892191,0.07139449541284403,109,0.30350910635157063
2022,Q3,insured losses,0.47669627564027905,0.14400000000000002,2,0.5189062158266703
2022,Q3,loss ratios,0.45402367636924207,0.19217647058823528,17,0.34313646429463435
2022,Q3,market volatility,0.4064682792900107,0.08625,8,0.44314069747924806
2022,Q3,portfolio risk,0.020078350510933266,0.15999999999999995,3,0.0
2022,Q3,premium increases,0.0074567992476204294,0.04325,4,0.0
2022,Q3,rate increases,0.09196585787588663,0.033484848484848485,99,0.06092632684892821
2022,Q3,reinsurance,0.13853138182792096,0.03349450549450549,273,0.10065180029948996
2022,Q3,supply chain disruption,0.51724405400455,0.16049999999999995,2,0.8827576438585917
2022,Q3,underwriting losses,0.0007646800368092,0.083,1,0.0
2022,Q4,business interruption,0.0048312502913177,0.3929999999999999,1,0.0
2022,Q4,capital adequacy,0.00023149409284471358,0.026500000000000003,4,0.0
2022,Q4,capital markets,0.39995623283353693,0.0251,10,0.028524355123971255
2022,Q4,catastrophe,0.2192474191865973,0.19256428571428572,140,0.21907882295645675
2022,Q4,claims reserves,0.3099383353158676,0.0,3,0.0
2022,Q4,climate change,0.4542531020059768,0.07744444444444444,9,0.0
2022,Q4,climate risk,0.0770227760076522,0.1119999999999999,1,0.0
2022,Q4,drought,0.8572387397289276,0.063,2,0.5450825572013855
2022,Q4,earthquake,0.47287740477541873,0.1421111111111111,9,0.18879392370581627
2022,Q4,flood,0.5005229534984513,0.09283333333333332,6,0.2921692232290904
2022,Q4,hurricane,0.29022738961292993,0.10495999999999998,25,0.3000676082937341
2022,Q4,loss ratios,0.24581760032714692,0.12926666666666667,15,0.08944072723388671
2022,Q4,market volatility,0.05141026299712559,0.0,4,0.2849345604578654
2022,Q4,premium increases,4.564973732357203e-09,0.183,1,0.0
2022,Q4,rate increases,0.05864873697356978,0.03165,120,0.029052929615411234
2022,Q4,reinsurance,0.13289397634835862,0.037252941176470586,340,0.0789154496866847
2022,Q4,risk assessment,1.7123658665241237e-05,0.051500000000000004,2,0.0
2022,Q4,supply chain disruption,0.9962565898895264,0.128,1,0.7832933664321899
2022,Q4,underwriting losses,0.4726399183273315,0.094,1,0.43616658449172974
2023,FY,carbon footprint,2.22033922909759e-05,0.0,1,
2023,FY,catastrophe,0.0026421539951115,0.352,1,
2023,FY,climate change,0.4994852218496817,0.0,2,
2023,FY,flood,0.0671802014112472,0.175,1,
2023,FY,hurricane,0.7473152112215757,0.113,4,
2023,FY,reinsurance,0.22364187997898988,0.0414,5,
2023,Q1,business interruption,0.9993755221366882,0.299,1,0.0
2023,Q1,capital markets,0.32265340365173206,0.0725,6,0.01725901530040958
2023,Q1,catastrophe,0.28558239155729176,0.20060902255639096,133,0.24291595323480292
2023,Q1,climate change,0.0777010527866271,0.054666666666666634,3,0.0
2023,Q1,drought,0.483253801214687,0.020499999999999977,4,0.14671014249324799
2023,Q1,earthquake,0.5189335381044942,0.0959,10,0.2737974334846843
2023,Q1,economic losses,0.9999996423721312,0.149,1,0.913860023021698
2023,Q1,extreme weather,4.817415901925415e-05,0.045,1,0.0
2023,Q1,financial risk,0.8584091663360596,0.165,1,0.6129600405693054
2023,Q1,flood,0.0010673405389145859,0.018666666666666634,3,0.2072063833475113
2023,Q1,hurricane,0.12843033771108572,0.042222222222222223,9,0.13292908171812692
2023,Q1,loss ratios,0.11865092692153412,0.14379999999999998,20,0.0699253569949757
2023,Q1,market exposure,0.1475815027952194,0.046,1,0.0
2023,Q1,market volatility,0.025900304682634222,0.043125,8,0.0
2023,Q1,natural disasters,0.489858865737915,0.122,1,0.0
2023,Q1,premium increases,0.33468456658495893,0.0,3,0.0
2023,Q1,rate increases,0.08974329645535319,0.02477272727272727,88,0.061324029853663496
2023,Q1,reinsurance,0.09946622602834733,0.038189999999999995,200,0.07756938204565882
2023,Q1,risk assessment,0.0020403559319674,0.11,1,0.0
2023,Q1,stress testing,0.2967166602611542,0.346,1,0.0
2023,Q1,wildfire,0.2183245737593649,0.0477142857142857,7,0.0890246033668518
2023,Q2,actuarial adjustments,0.17411846416022547,0.12116666666666666,6,0.15451781948407492
2023,Q2,business interruption,0.0076074781827628,0.241,1,0.0
2023,Q2,capital markets,2.3983309915820428e-06,0.0395,2,0.0
2023,Q2,catastrophe,0.29589970028056806,0.2258116883116883,154,0.26117661132575565
2023,Q2,climate change,0.8379790782928467,0.123,1,0.0
2023,Q2,drought,0.5043541477061808,0.02,2,0.42998793721199036
2023,Q2,earthquake,0.6520207211385918,0.041666666666666664,6,0.4540663849223744
2023,Q2,flood,0.5740038727366805,0.027166666666666662,6,0.3161337011390262
2023,Q2,hurricane,0.30647819480943095,0.024307692307692304,26,0.14972824400121515
2023,Q2,insured losses,0.5663260714888262,0.17300000000000001,3,0.9259894490242004
2023,Q2,loss ratios,0.19827807087540872,0.15139999999999998,25,0.17951527876513346
2023,Q2,market volatility,3.4955920824586435e-08,0.123,1,0.0
2023,Q2,portfolio risk,4.839609391638078e-05,0.174,1,0.0
2023,Q2,premium increases,4.370549442356264e-07,0.0,2,0.0
2023,Q2,rate increases,0.05662500745159951,0.02367469879518072,83,0.04257213332679834
2023,Q2,reinsurance,0.11326818002305813,0.036050251256281404,199,0.06521833104391893
2023,Q2,risk assessment,0.0001740535808494,0.149,1,0.0
2023,Q2,underwriting losses,0.0888189449906349,0.176,1,0.5312004685401917
2023,Q2,wildfire,0.33357364593101363,0.08633333333333333,3,0.2348858267068863
2023,Q3,capital adequacy,5.002318175684195e-06,0.07,1,0.0
2023,Q3,capital markets,0.34594657813431695,0.04566666666666663,3,0.03125616555572838
2023,Q3,catastrophe,0.3347981973349712,0.19593006993006992,143,0.2829579138597905
2023,Q3,climate change,0.16726033438511043,0.08133333333333333,6,0.0
2023,Q3,earthquake,0.42783150392023117,0.02375,4,0.20270492633183798
2023,Q3,flood,0.024320410126756856,0.02375,4,0.4758694427353995
2023,Q3,hurricane,0.5118421947147866,0.0725151515151515,33,0.3219934292868072
2023,Q3,loss ratios,0.06857525532482388,0.13599999999999998,13,0.0481282114982605
2023,Q3,premium increases,5.717886719658338e-09,0.0,2,0.0
2023,Q3,rate increases,0.05468310106320007,0.05236363636363636,88,0.032667893678584
2023,Q3,reinsurance,0.1191388438790697,0.04600803212851405,249,0.08429133127649109
2023,Q3,risk modeling,2.026222091444652e-06,0.104,1,0.0
2023,Q3,underwriting losses,0.9999982118606568,0.161,1,0.9284566044807434
2023,Q3,wildfire,0.7134981913844578,0.12699999999999997,7,0.5447008974022336
2023,Q4,business interruption,0.03387126819870895,0.1185,2,0.0
2023,Q4,capital adequacy,1.7461575225752313e-06,0.0,1,0.0
2023,Q4,capital markets,0.0001123863839893,0.0,1,0.010772708426700549
2023,Q4,catastrophe,0.18817113183730616,0.19755555555555554,117,0.2108629885291265
2023,Q4,climate change,0.2590558043448254,0.0775,4,0.1760476529598236
2023,Q4,drought,0.801167368888855,0.0,2,0.35699180761973065
2023,Q4,earthquake,0.0047754000627441935,0.028999999999999998,3,0.06415704318455287
2023,Q4,flood,0.0289383111521601,0.0,2,0.0
2023,Q4,hurricane,0.47314435914669234,0.05425,8,0.10137775769600502
2023,Q4,insured losses,3.6589110095519566e-05,0.171,1,0.0
2023,Q4,loss ratios,0.1494922127323484,0.1638181818181818,22,0.061521582305431366
2023,Q4,natural disasters,0.990604892373085,0.24575,4,0.38273395597934723
2023,Q4,premium increases,3.76359243769997e-09,0.0295,2,0.0
2023,Q4,rate increases,0.06191171170353306,0.058761194029850736,67,0.048048855035335986
2023,Q4,reinsurance,0.11130935248311491,0.03585849056603773,212,0.08045334940732912
2023,Q4,transition risk,7.727790034550708e-06,0.115,1,0.0
2023,Q4,wildfire,0.5107064354048638,0.07780000000000001,5,0.44169955594199045
2024,Q1,capital markets,3.0226647597997314e-05,0.011000000000000001,3,0.0
2024,Q1,catastrophe,0.2180171376014627,0.1983522727272727,88,0.21868585525675022
2024,Q1,claims reserves,0.0134909646585583,0.0,1,0.0
2024,Q1,drought,0.6567309719942122,0.03966666666666666,3,0.4268387754758199
2024,Q1,earthquake,0.15945895944664318,0.06533333333333331,6,0.3393414467573166
2024,Q1,flood,0.48823922002225517,0.07071428571428572,7,0.28476542234420776
