ticker,file,sentence,sentiment,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,type,quarter,year
ALL,ALL_4Q23.pdf,"For the full year, higher catastrophe losses drove the combined ratio increased in 2023 compared to 2022 
Full year catastrophe losses of $4","{'neg': 0.414, 'neu': 0.525, 'pos': 0.061, 'compound': -0.9201}",56.59,10.94,0.0,0.8695652173913043,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"Full year catastrophe losses of $4 5 billion were higher than our historical experience and translated to a
catastrophe loss ratio that was 17 points higher than prior year and roughly 14 points above the 10-year
average from 2013 to 2022","{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.93}",38.32,21.28,0.0,0.8292682926829268,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"5 billion were higher than our historical experience and translated to a
catastrophe loss ratio that was 17 points higher than prior year and roughly 14 points above the 10-year
average from 2013 to 2022 
As you can see from the chart on the right, the full year underlying combined ratio declined from 70","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.7717}",33.59,26.04,0.0,0.7777777777777778,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"3 in
2022 to 67 3 in 2023, reflecting higher average premiums from rate increases, partially offset by higher
claims severity due to materials and labor costs","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",35.61,21.17,0.0,0.8518518518518519,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"3 in 2023, reflecting higher average premiums from rate increases, partially offset by higher
claims severity due to materials and labor costs  With an industry-leading product, advanced pricing,
underwriting and analytics, broad distribution capabilities and a comprehensive reinsurance program,
we will continue to leverage homeowners as a growth opportunity and remain confident in our ability to
generate attractive risk-adjusted returns in this line","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.9413}",-26.32,39.17,0.0,0.8571428571428571,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"We have improved our cost structure to enhance our competitive
price position 
In the current environment, with most competitors taking large rate increases, it's difficult to pinpoint
competitive position","{'neg': 0.074, 'neu': 0.735, 'pos': 0.191, 'compound': 0.4588}",16.66,19.88,0.0,0.8620689655172413,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"In the current environment, with most competitors taking large rate increases, it's difficult to pinpoint
competitive position  That said, our relative competitive position likely deteriorated in 2023","{'neg': 0.084, 'neu': 0.803, 'pos': 0.114, 'compound': -0.0258}",1.77,22.65,0.0,0.9259259259259259,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"That said, our relative competitive position likely deteriorated in 2023  But as
many of our competitors continue to implement rate increases and our expenses decline, we believe our
competitive position will improve, enhancing growth opportunities as part of transformative growth","{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.9473}",-2.97,28.0,0.0,0.8,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"As a reminder, the adjusted expense ratio starts with our
underwriting expense ratio, which I just covered and excludes restructuring, COVID-related expenses,
amortization and impairment of purchased intangibles and advertising expense  It then adds our claims
expense ratio, excluding costs associated with settling catastrophe claims","{'neg': 0.09, 'neu': 0.878, 'pos': 0.033, 'compound': -0.5859}",0.42,28.67,0.0,0.8,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"It then adds our claims
expense ratio, excluding costs associated with settling catastrophe claims  Those expenses are excluded
because catastrophe-related costs tend to fluctuate","{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.7783}",21.74,21.27,0.0,0.9166666666666666,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"Those expenses are excluded
because catastrophe-related costs tend to fluctuate 
Through innovation, process improvement and strong execution, we've driven significant improvement
in expenses for the fourth quarter and year-end 2023 adjusted expense ratio of 24","{'neg': 0.053, 'neu': 0.643, 'pos': 0.304, 'compound': 0.8834}",10.57,25.43,0.0,0.9142857142857143,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"It's a great combined ratio  If you look
at our underlying combined ratio this year, which excludes catastrophes, it's come down from last year","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.6249}",64.04,12.93,0.0,0.9166666666666666,earnings call,4Q,2023
ALL,ALL_4Q23.pdf,"If you look
at our underlying combined ratio this year, which excludes catastrophes, it's come down from last year 
Obviously, we had a bad 2 quarters, but bad 2 quarters doesn't make a bad business","{'neg': 0.164, 'neu': 0.748, 'pos': 0.088, 'compound': -0.4981}",52.87,17.43,0.0,0.8857142857142857,earnings call,4Q,2023
AFL,AFL_1Q22.pdf,"com/marketintelligence 7Further, our sizable floating rate portfolio will benefit directly from aggressive Fed rate hikes as their interest rate resets
are based off short-term rates  Given the significant move in the forward rate curve, we expect -- we elected to lock
in a portion of the expected rate increases by increasing the notional of our interest rate swap strategy such that now
approximately 70% of our income is protected from changes in short-term interest rates over the next 5 years","{'neg': 0.018, 'neu': 0.8, 'pos': 0.183, 'compound': 0.9337}",-8.72,38.69,0.0,0.7375,earnings call,1Q,2022
AFL,AFL_1Q22.pdf,"Given the significant move in the forward rate curve, we expect -- we elected to lock
in a portion of the expected rate increases by increasing the notional of our interest rate swap strategy such that now
approximately 70% of our income is protected from changes in short-term interest rates over the next 5 years  In addition,
the holding company holds short-term investments that will benefit with rising short-term yields","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.9136}",1.44,34.56,0.0,0.7571428571428571,earnings call,1Q,2022
AFL,AFL_1Q15.pdf,"So what we've seen in the past is as the interest rates stay down
we did [ph] lower assumptions, which is ultimately mean the rate increase on the premiums  So I would
expect if rates continue to stay down, then we probably have rate increases on policies going forward and
that would help solve part of our problem","{'neg': 0.073, 'neu': 0.78, 'pos': 0.147, 'compound': 0.5994}",29.53,28.03,0.0,0.8103448275862069,earnings call,1Q,2015
AFL,AFL_3Q13.pdf,"But let me say one other thing  One of the things that's driving this project to cost more money is, if
you remember how you all complained about we were slow in putting in rate increases, and our systems
couldn't handle it","{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.5499}",54.23,17.75,0.0,0.9523809523809523,earnings call,3Q,2013
AFL,AFL_3Q13.pdf,"One of the things that's driving this project to cost more money is, if
you remember how you all complained about we were slow in putting in rate increases, and our systems
couldn't handle it  We now -- this is part of this new project, is that we can address that upfront and we're
getting it done as quickly as we can for future","{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.4019}",41.37,25.83,0.0,0.796875,earnings call,3Q,2013
TRV,TRV_3Q08.pdf,"Our net realized investment losses of $133 million after tax were quite modest when compared with
our overall investment portfolio, and the change in our unrealized losses was driven largely by general
changes in spreads rather than issue or issuerspecific deterioration  As evidence of our underwriting
strength, excluding the impacts of catastrophes and net favorable prior year reserve development, our
combined ratio was 91","{'neg': 0.075, 'neu': 0.837, 'pos': 0.088, 'compound': 0.2263}",-10.41,33.1,0.0,0.8125,earnings call,3Q,2008
TRV,TRV_3Q08.pdf,"As evidence of our underwriting
strength, excluding the impacts of catastrophes and net favorable prior year reserve development, our
combined ratio was 91 8%","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.743}",30.2,19.6,0.0,0.9166666666666666,earnings call,3Q,2008
TRV,TRV_3Q08.pdf,"I've heard some chatter among the reinsurers that the
combined impact of AIG's dislocations and the broader financial issues in the market, plus catastrophe
losses, are going to lead to a cycle turn in reinsurance as of 1/1  Do you subscribe to that view? I am not
sure what your views are on the reinsurance side, but on the primary side you can address that","{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.6163}",55.41,16.69,0.0,0.7692307692307693,earnings call,3Q,2008
TRV,TRV_3Q08.pdf,"You have done really well and the industry environment, maybe you can comment on that 
Seems like many carriers are able to put some rate increases and right now, with the gaps that people
watch, the underlying cost trends versus premiums has narrowed quite a bit","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.5984}",41.71,23.62,0.0,0.9130434782608695,earnings call,3Q,2008
TRV,TRV_3Q08.pdf,"Seems like many carriers are able to put some rate increases and right now, with the gaps that people
watch, the underlying cost trends versus premiums has narrowed quite a bit  Are we just seeing a much
more disciplined market and you're gaining share mostly because there's still rolling out and you still have
a smaller book and therefore able to gain share? Can you just comment broadly","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.9022}",62.35,16.54,0.0,0.8382352941176471,earnings call,3Q,2008
TRV,TRV_3Q08.pdf,"There's actual rates
going up, rate increases that are actually charged  We've seen our actual RPC, and you know the filings,
that's will translate into actual dollars","{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.2023}",44.07,15.24,0.0,0.9259259259259259,earnings call,3Q,2008
TRV,TRV_2Q08.pdf,"3%
after $1 9 billion in after tax catastrophe losses including the largest U","{'neg': 0.372, 'neu': 0.628, 'pos': 0.0, 'compound': -0.7964}",57.27,11.31,0.0,0.9285714285714286,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,9 billion in after tax catastrophe losses including the largest U S,"{'neg': 0.415, 'neu': 0.585, 'pos': 0.0, 'compound': -0.7964}",59.3,11.47,0.0,1.0,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"S  catastrophe on record as well as
an increasingly competitive pricing environment in much of our business dating back to 2005","{'neg': 0.168, 'neu': 0.687, 'pos': 0.145, 'compound': -0.3818}",41.7,16.02,0.0,0.9523809523809523,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"catastrophe on record as well as
an increasingly competitive pricing environment in much of our business dating back to 2005 
Our underwriting results over time are a real indication of our underwriting experience, skill and discipline","{'neg': 0.107, 'neu': 0.801, 'pos': 0.092, 'compound': -0.3818}",18.02,23.29,0.0,0.8888888888888888,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"It is not news to any of you that the industry experience for the second quarter is projected to be
one of the worst second quarters in a long time 
While our property results were impacted by nearly 19 points in catastrophes, we still reported an
underwriting profit with a 96","{'neg': 0.073, 'neu': 0.875, 'pos': 0.052, 'compound': -0.296}",28.17,26.67,0.0,0.8431372549019608,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"While our property results were impacted by nearly 19 points in catastrophes, we still reported an
underwriting profit with a 96 5% combined ratio","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",38.66,17.93,0.0,1.0,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"9%  Catastrophes negatively impacted that
combined by 1","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",29.52,18.2,0.0,1.0,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"Catastrophes negatively impacted that
combined by 1 5 points in the quarter","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",42.38,14.8,0.0,1.0,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"9 I pointed out we have got a point and a half impact on catastrophes running through that
number  You don’t typically see that running through auto numbers and you can track our CAT on auto
back for awhile","{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.0772}",57.27,17.65,0.0,0.8205128205128205,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"5 and
at 2 5 points of normalized catastrophes you’d be at around a 95 give or take a few which would suggest
the return on equity based on slide 4 of around 12%","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",70.81,17.13,0.0,0.8235294117647058,earnings call,2Q,2008
TRV,TRV_2Q08.pdf,"5 points of normalized catastrophes you’d be at around a 95 give or take a few which would suggest
the return on equity based on slide 4 of around 12%  Is it time to focus…when would it be time to focus
more intently on the expense ratio given that the pricing environment is continuing to be challenging, the
opportunities and doing the best to get new business but top line isn’t likely to grow significantly","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.6249}",3.81,34.8,0.0,0.76,earnings call,2Q,2008
TRV,TRV_1Q08.pdf,"This was driven by several things  First, results were impacted
by increased non-catastrophe weather-related claim frequency","{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}",21.4,16.4,0.0,0.9375,earnings call,1Q,2008
TRV,TRV_1Q08.pdf,"Policies in force
increased 3% versus the prior year’s quarter, retention remained at 86%, and the renewal price change of
6% was a bit lower than we have experienced in the last four quarters  Our combined ratio of 85% for the
quarter was very strong despite the increase in non-catastrophe weather-related activity","{'neg': 0.072, 'neu': 0.83, 'pos': 0.098, 'compound': 0.3676}",18.7,25.42,0.0,0.8461538461538461,earnings call,1Q,2008
TRV,TRV_1Q08.pdf,"Our combined ratio of 85% for the
quarter was very strong despite the increase in non-catastrophe weather-related activity 
We continue to be pleased with the reception and the early results of Quantum Home, our homeowners
product utilizing our industry-leading product segmentation","{'neg': 0.042, 'neu': 0.818, 'pos': 0.14, 'compound': 0.6737}",12.94,25.18,0.0,0.8536585365853658,earnings call,1Q,2008
TRV,TRV_1Q08.pdf,"Neither of these items benefited the first quarter of 2008  Additionally, the first quarter of 2008
experienced a level of non-catastrophe weather-related losses, which we believe are outside of what would
be considered normal","{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.4019}",20.05,20.66,0.0,0.7647058823529411,earnings call,1Q,2008
TRV,TRV_1Q08.pdf,"Additionally, the first quarter of 2008
experienced a level of non-catastrophe weather-related losses, which we believe are outside of what would
be considered normal  This adversely impacted the quarter’s auto combined ratio by 2 points","{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.5719}",10.57,22.0,0.0,0.9142857142857143,earnings call,1Q,2008
TRV,TRV_4Q07.pdf,"Net
favorable prior year reserve development was $83 million after tax in the current quarter and we made no
adjustments to our asbestos or environmental reserves other than for payment activity  Current quarter
catastrophe losses of $45 million mostly resulted from wild fires in California and we also experienced a
favorable revision to our loss ratio estimates for the current accident year resulting in a $35 million after
tax benefit in the current quarter","{'neg': 0.164, 'neu': 0.734, 'pos': 0.102, 'compound': -0.6705}",-20.56,36.63,0.0,0.7162162162162162,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"7 points worse than the fourth quarter 2006  Adjusting for
lower levels of favorable prior year reserve development and current year loss ratio re-estimation and
for higher levels of catastrophe losses the difference was only a modest deterioration of 1","{'neg': 0.284, 'neu': 0.656, 'pos': 0.06, 'compound': -0.891}",13.96,22.0,0.0,0.825,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"Adjusting for
lower levels of favorable prior year reserve development and current year loss ratio re-estimation and
for higher levels of catastrophe losses the difference was only a modest deterioration of 1 4 points of
combined ratio","{'neg': 0.248, 'neu': 0.685, 'pos': 0.066, 'compound': -0.8176}",8.54,21.29,0.0,0.7837837837837838,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"First combined ratios in the fourth quarter 2006 benefited from significantly greater
favorable prior year reserve development and the re-estimation of the current year loss ratios  Second
results in 2007 had significantly greater catastrophe losses than in 2006","{'neg': 0.19, 'neu': 0.646, 'pos': 0.164, 'compound': -0.3182}",15.99,21.52,0.0,0.7631578947368421,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"Second
results in 2007 had significantly greater catastrophe losses than in 2006  Third there is typically a
quarterly seasonality impact in auto loss ratios with the fourth quarter being the highest quarter","{'neg': 0.236, 'neu': 0.702, 'pos': 0.063, 'compound': -0.7845}",22.08,19.05,0.0,0.875,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"Let me try to wrap this all together  Although
not displayed here as you look at the full year 2007 result excluding the impact of prior year reserve
development and catastrophes the combined ratios for both auto and homeowners were within half a point
of the prior year","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",31.22,22.53,0.0,0.8333333333333334,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"Although
not displayed here as you look at the full year 2007 result excluding the impact of prior year reserve
development and catastrophes the combined ratios for both auto and homeowners were within half a point
of the prior year  This underscores that underlying results were generally consistent period over period","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",11.25,27.46,0.0,0.803921568627451,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"Based upon expected market conditions we are anticipation
somewhat lower NII due to a more challenging investment environment particularly for non fixed income
investments and a 1% increase in our underlying combined ratio due to a continuation of the somewhat
more competitive underwriting environment  Our guidance assumes full year catastrophe losses of $525
million pre tax and $340 million after tax or $0","{'neg': 0.125, 'neu': 0.774, 'pos': 0.101, 'compound': -0.5718}",-17.86,33.45,0.0,0.8253968253968254,earnings call,4Q,2007
TRV,TRV_4Q07.pdf,"Our guidance assumes full year catastrophe losses of $525
million pre tax and $340 million after tax or $0 55 per share after tax which represents the average annual
loss expectancy as indicated by our [cat] modeling","{'neg': 0.211, 'neu': 0.74, 'pos': 0.049, 'compound': -0.802}",33.92,22.37,0.0,0.8918918918918919,earnings call,4Q,2007
TRV,TRV_3Q24.pdf,"Of course, we send our thoughts and
prayers, but we're also sending claim resources  From our National Catastrophe Center in Hartford, we're
managing the deployment of hundreds of Travelers' claim professionals, along with mobile claim offices
and quick response vehicles","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.7964}",30.88,23.0,0.0,0.85,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"From our National Catastrophe Center in Hartford, we're
managing the deployment of hundreds of Travelers' claim professionals, along with mobile claim offices
and quick response vehicles 
We've activated thousands more cross-trained colleagues across the country to support our local response","{'neg': 0.098, 'neu': 0.843, 'pos': 0.06, 'compound': -0.4019}",13.96,24.0,0.0,0.875,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"We've activated thousands more cross-trained colleagues across the country to support our local response 
Our catastrophe response model enables us to adjust virtually every claim with the Travelers' claim
professional, and without resorting to independent adjusters","{'neg': 0.107, 'neu': 0.827, 'pos': 0.066, 'compound': -0.4019}",9.56,22.18,0.0,0.8611111111111112,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"Our catastrophe response model enables us to adjust virtually every claim with the Travelers' claim
professional, and without resorting to independent adjusters  That results in a better outcome for our
customers and distribution partners","{'neg': 0.112, 'neu': 0.814, 'pos': 0.074, 'compound': -0.3612}",11.59,21.84,0.0,0.9117647058823529,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"That results in a better outcome for our
customers and distribution partners  Thanks to these efforts and the advanced analytics and geospatial
tools that we leverage, we're on track this year to meet our objective of resolving 90% of our claims from
natural catastrophes within 30 days","{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.8979}",32.23,23.91,0.0,0.8723404255319149,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"Thanks to these efforts and the advanced analytics and geospatial
tools that we leverage, we're on track this year to meet our objective of resolving 90% of our claims from
natural catastrophes within 30 days 
That can make the difference between whether a customer of ours is able to celebrate the holiday
season in their living room instead of a hotel room","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.9371}",17.01,28.67,0.0,0.8225806451612904,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"6%, in line with our expectations 
Our third quarter results include $939 million of pretax catastrophe losses, more than half of which relates
to Hurricane Helene, a devastating storm which made landfall in the last few days of the quarter","{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.9081}",39.34,20.0,0.0,0.85,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"Thanks to our best ever underlying combined ratio,
clearly demonstrating that we are positioned for success even during periods of weather volatility like we
and the industry have experienced 
In fact, despite having absorbed the highest ever level of catastrophe losses for the first 9 months of the
year, our September year-to-date core earnings per share of $12","{'neg': 0.094, 'neu': 0.664, 'pos': 0.242, 'compound': 0.8779}",12.61,28.72,0.0,0.8275862068965517,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"In fact, despite having absorbed the highest ever level of catastrophe losses for the first 9 months of the
year, our September year-to-date core earnings per share of $12 43 is a record high","{'neg': 0.176, 'neu': 0.769, 'pos': 0.055, 'compound': -0.7096}",53.89,14.78,0.0,0.8823529411764706,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"With respect to pure renewal rate change, we're pleased that the exceptional granular execution by our
field organization reflects and appropriately balances the current return profile and environmental trends
for each line  Umbrella and Auto continue to lead the way with rate increases well into double digits","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.7964}",6.85,26.46,0.0,0.8723404255319149,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"Umbrella and Auto continue to lead the way with rate increases well into double digits 
In terms of sequential renewal rate change, every line was at or higher than the second quarter","{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.2732}",39.0,17.8,0.0,0.9375,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"6%, about 1 point
higher than the second quarter, driven by renewal rate change, which reached 8%  The rate increases
were broad-based with more than 3/4 of our Middle Market accounts achieving positive rate change","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.6124}",52.87,17.43,0.0,0.9142857142857143,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"The rate increases
were broad-based with more than 3/4 of our Middle Market accounts achieving positive rate change  And
at the same time, the granular execution was excellent with meaningful spread from our best-performing
accounts to our lower-performing accounts","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.8625}",23.43,22.78,0.0,0.8205128205128205,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"7% reflects an 11 5-point improvement compared to the prior year
quarter, primarily driven by the benefit of earned pricing in both Auto and Home as well as favorable non-
catastrophe weather","{'neg': 0.103, 'neu': 0.634, 'pos': 0.263, 'compound': 0.7003}",39.0,19.05,0.0,0.9375,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"5-point improvement compared to the prior year
quarter, primarily driven by the benefit of earned pricing in both Auto and Home as well as favorable non-
catastrophe weather  Continued strong price increases drove 7% growth in net written premiums as we
continue our focus on improving profitability in property while seeking profitable growth in Auto","{'neg': 0.058, 'neu': 0.58, 'pos': 0.362, 'compound': 0.9643}",7.19,30.73,0.0,0.8545454545454545,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"4% despite 4 9 points of catastrophe losses, primarily related to Hurricane Helene","{'neg': 0.392, 'neu': 0.608, 'pos': 0.0, 'compound': -0.7964}",32.9,17.51,0.0,1.0,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"9 points of catastrophe losses, primarily related to Hurricane Helene 
The underlying combined ratio of 91","{'neg': 0.336, 'neu': 0.664, 'pos': 0.0, 'compound': -0.7964}",21.4,18.9,0.0,0.9375,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"In Homeowners and Other, the third quarter combined ratio of 91 5% improved by nearly 25 points
compared to the prior year quarter, primarily as a result of a lower underlying combined ratio as well as
lower catastrophe losses and higher favorable prior year development","{'neg': 0.199, 'neu': 0.657, 'pos': 0.144, 'compound': -0.4939}",17.34,23.33,0.0,0.7555555555555555,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"5% improved by nearly 25 points
compared to the prior year quarter, primarily as a result of a lower underlying combined ratio as well as
lower catastrophe losses and higher favorable prior year development 
Hurricane Helene and a severe convective storm in July drove catastrophe losses in the quarter","{'neg': 0.309, 'neu': 0.569, 'pos': 0.121, 'compound': -0.9169}",4.82,25.31,0.0,0.7551020408163265,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"Hurricane Helene and a severe convective storm in July drove catastrophe losses in the quarter 
The underlying combined ratio of 74","{'neg': 0.35, 'neu': 0.65, 'pos': 0.0, 'compound': -0.8658}",33.24,16.02,0.0,0.9523809523809523,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"6 points compared to the prior year quarter 
Approximately 3/4 of the year-over-year favorability was related to non-catastrophe weather and non-
weather losses","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.4019}",22.75,16.16,0.0,0.8695652173913043,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"Approximately 3/4 of the year-over-year favorability was related to non-catastrophe weather and non-
weather losses  The benefit of earned pricing also contributed to the improvement","{'neg': 0.088, 'neu': 0.717, 'pos': 0.195, 'compound': 0.5106}",12.26,21.2,0.0,0.84,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"As we intended, Homeowners new business premium and policies in force continued to
decline compared to the prior year quarter 
Also as we intended, the decline was most significant in high-risk catastrophe geographies, reflecting
continued actions to reduce exposure and mitigate volatility through improved risk selection, restricted
binding authority, tightened eligibility requirements and higher deductibles","{'neg': 0.141, 'neu': 0.759, 'pos': 0.101, 'compound': -0.5584}",-18.2,33.64,0.0,0.8181818181818182,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"Also as we intended, the decline was most significant in high-risk catastrophe geographies, reflecting
continued actions to reduce exposure and mitigate volatility through improved risk selection, restricted
binding authority, tightened eligibility requirements and higher deductibles 
To sum up, for the Personal Insurance segment overall, this was a great quarter, reflecting disciplined
execution by our team and further progress toward delivering a profitable growing portfolio of Personal
Lines business over time","{'neg': 0.104, 'neu': 0.689, 'pos': 0.207, 'compound': 0.7841}",-33.42,39.43,0.0,0.9,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,", Research Division
Got it  And then I just wanted to ask as a follow-up on just thinking about catastrophe losses","{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.7964}",59.64,12.0,0.0,0.9523809523809523,earnings call,3Q,2024
TRV,TRV_3Q24.pdf,"And then I just wanted to ask as a follow-up on just thinking about catastrophe losses  I don't think
you guys provide an explicit guidance on this, but I was just curious if you guys could give us any help in
thinking about how we could size your annual expected catastrophe load? Any color or thoughts you could
provide would be helpful","{'neg': 0.139, 'neu': 0.729, 'pos': 0.133, 'compound': -0.1154}",56.93,15.63,0.0,0.7741935483870968,earnings call,3Q,2024
TRV,TRV_2Q24.pdf,"With the strong and
diversified business and balance sheet, we delivered 13 6% core return on equity over the last 12 months
despite substantial industry-wide catastrophe losses","{'neg': 0.126, 'neu': 0.674, 'pos': 0.2, 'compound': 0.546}",35.61,19.69,0.0,0.9259259259259259,earnings call,2Q,2024
TRV,TRV_2Q24.pdf,"6% core return on equity over the last 12 months
despite substantial industry-wide catastrophe losses  With this momentum, we remain well positioned for
success this year and beyond","{'neg': 0.117, 'neu': 0.628, 'pos': 0.254, 'compound': 0.7205}",34.6,19.77,0.0,0.9642857142857143,earnings call,2Q,2024
TRV,TRV_2Q24.pdf,"5 billion of pretax catastrophe losses driven by a record number of severe
convective storms  As disclosed in the significant events table in our 10-Q, we had 5 events surpassed the
$100 million mark in Q2, all in the month of May","{'neg': 0.195, 'neu': 0.743, 'pos': 0.062, 'compound': -0.8225}",45.77,19.66,0.0,0.7857142857142857,earnings call,2Q,2024
TRV,TRV_2Q24.pdf,"In terms of sequential rate movement from the first quarter, CMP, Auto, umbrella and workers' comp all
increased  Umbrella and Auto led the way with double-digit rate increases","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.2732}",43.06,14.06,0.0,0.8928571428571429,earnings call,2Q,2024
TRV,TRV_2Q24.pdf,"Umbrella and Auto led the way with double-digit rate increases  Renewal rate change in our
property line moderated, driven the National Property business, reflecting strong returns after several
years of substantial compounding rate and improvements in terms and conditions","{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.7506}",6.51,25.86,0.0,0.8461538461538461,earnings call,2Q,2024
TRV,TRV_2Q24.pdf,"In Personal Insurance and excellent underlying underwriting
results and strong net favorable prior year reserve development drove a significantly improved bottom
line results relative to the prior year quarter despite another period of elevated industry-wide catastrophe
losses  The underlying combined ratio of 86","{'neg': 0.165, 'neu': 0.611, 'pos': 0.224, 'compound': 0.5423}",-22.94,29.29,0.0,0.8604651162790697,earnings call,2Q,2024
